pkg,file,line,role,vendored,tier,kind,occurrences,name,name_hex,codepoints,valid_utf8,uax31,uax31_profile,invisible,nfc,scripts,mixed_script,multi_script,confusable_ascii,casefold_divergence,case_insensitive_role,uax31_offenders
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,212,other,False,test_code,T_VARIABLE,3,A∪⟮B∪C⟯,41e288aae29fae42e288aa43e29faf,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+222A UNION; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+222A UNION; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,213,other,False,test_code,T_VARIABLE,3,⟮A∪B⟯∪C,e29fae41e288aa42e29fafe288aa43,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+222A UNION; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+222A UNION
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,232,other,False,test_code,T_VARIABLE,6,A∪⟮B∩C⟯,41e288aae29fae42e288a943e29faf,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+222A UNION; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+2229 INTERSECTION; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,233,other,False,test_code,T_VARIABLE,3,⟮A∪B⟯∩⟮A∪C⟯,e29fae41e288aa42e29fafe288a9e29fae41e288aa43e29faf,11,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+222A UNION; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+2229 INTERSECTION; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+222A UNION; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,286,other,False,test_code,T_VARIABLE,3,A∪A,41e288aa41,3,True,False,False,,True,"Latin,Other",False,True,,False,False,U+222A UNION
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,304,other,False,test_code,T_VARIABLE,3,A∪Ø,41e288aac398,3,True,False,False,,True,"Latin,Other",False,True,,True,False,U+222A UNION
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,323,other,False,test_code,T_VARIABLE,9,A∩B,41e288a942,3,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2229 INTERSECTION
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,413,other,False,test_code,T_VARIABLE,3,B∩A,42e288a941,3,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2229 INTERSECTION
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,432,other,False,test_code,T_VARIABLE,3,A∩⟮B∩C⟯,41e288a9e29fae42e288a943e29faf,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2229 INTERSECTION; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+2229 INTERSECTION; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,433,other,False,test_code,T_VARIABLE,3,⟮A∩B⟯∩C,e29fae41e288a942e29fafe288a943,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+2229 INTERSECTION; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+2229 INTERSECTION
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,452,other,False,test_code,T_VARIABLE,6,A∩⟮B∪C⟯,41e288a9e29fae42e288aa43e29faf,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2229 INTERSECTION; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+222A UNION; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,453,other,False,test_code,T_VARIABLE,3,⟮A∩B⟯∪⟮A∩C⟯,e29fae41e288a942e29fafe288aae29fae41e288a943e29faf,11,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+2229 INTERSECTION; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+222A UNION; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+2229 INTERSECTION; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,506,other,False,test_code,T_VARIABLE,3,A∩A,41e288a941,3,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2229 INTERSECTION
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,524,other,False,test_code,T_VARIABLE,3,A∩Ø,41e288a9c398,3,True,False,False,,True,"Latin,Other",False,True,,True,False,U+2229 INTERSECTION
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,542,other,False,test_code,T_VARIABLE,5,A∖B,41e2889642,3,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2216 SET MINUS
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,543,other,False,test_code,T_VARIABLE,5,B∖A,42e2889641,3,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2216 SET MINUS
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,611,other,False,test_code,T_VARIABLE,3,A∖A,41e2889641,3,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2216 SET MINUS
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,629,other,False,test_code,T_VARIABLE,3,AΔB,41ce9442,3,True,True,True,,True,"Greek,Latin",True,True,,True,False,
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,632,other,False,test_code,T_VARIABLE,3,⟮A∖B⟯∪⟮B∖A⟯,e29fae41e2889642e29fafe288aae29fae42e2889641e29faf,11,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+2216 SET MINUS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+222A UNION; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+2216 SET MINUS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,650,other,False,test_code,T_VARIABLE,2,A×Ø,41c397c398,3,True,False,False,,True,"Latin,Other",False,True,,True,False,U+00D7 MULTIPLICATION SIGN
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,668,other,False,test_code,T_VARIABLE,3,A×⟮B∪C⟯,41c397e29fae42e288aa43e29faf,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+00D7 MULTIPLICATION SIGN; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+222A UNION; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,669,other,False,test_code,T_VARIABLE,3,⟮A×B⟯∪⟮A×C⟯,e29fae41c39742e29fafe288aae29fae41c39743e29faf,11,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+00D7 MULTIPLICATION SIGN; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+222A UNION; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+00D7 MULTIPLICATION SIGN; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,688,other,False,test_code,T_VARIABLE,3,⟮A∪B⟯×C,e29fae41e288aa42e29fafc39743,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+222A UNION; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+00D7 MULTIPLICATION SIGN
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,689,other,False,test_code,T_VARIABLE,3,⟮A×C⟯∪⟮B×C⟯,e29fae41c39743e29fafe288aae29fae42c39743e29faf,11,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+00D7 MULTIPLICATION SIGN; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+222A UNION; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+00D7 MULTIPLICATION SIGN; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,707,other,False,test_code,T_VARIABLE,3,A×B,41c39742,3,True,False,False,,True,"Latin,Other",False,True,,False,False,U+00D7 MULTIPLICATION SIGN
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetAxiomsTest.php,724,other,False,test_code,T_VARIABLE,3,P⟮S⟯,50e29fae53e29faf,4,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetOperationsTest.php,1139,other,False,test_code,T_VARIABLE,17,A∪B,41e288aa42,3,True,False,False,,True,"Latin,Other",False,True,,False,False,U+222A UNION
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetOperationsTest.php,1256,other,False,test_code,T_VARIABLE,5,A∪B∪C,41e288aa42e288aa43,5,True,False,False,,True,"Latin,Other",False,True,,False,False,U+222A UNION; U+222A UNION
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetOperationsTest.php,1372,other,False,test_code,T_VARIABLE,17,A∩B,41e288a942,3,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2229 INTERSECTION
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetOperationsTest.php,1505,other,False,test_code,T_VARIABLE,5,A∩B∩C,41e288a942e288a943,5,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2229 INTERSECTION; U+2229 INTERSECTION
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetOperationsTest.php,1831,other,False,test_code,T_VARIABLE,12,A∖B,41e2889642,3,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2216 SET MINUS
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetOperationsTest.php,1964,other,False,test_code,T_VARIABLE,12,AΔB,41ce9442,3,True,True,True,,True,"Greek,Latin",True,True,,True,False,
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetOperationsTest.php,2064,other,False,test_code,T_VARIABLE,3,A×B,41c39742,3,True,False,False,,True,"Latin,Other",False,True,,False,False,U+00D7 MULTIPLICATION SIGN
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetOperationsTest.php,2071,other,False,test_code,T_VARIABLE,5,setA×B,73657441c39742,6,True,False,False,,True,"Latin,Other",False,True,,False,False,U+00D7 MULTIPLICATION SIGN
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetOperationsTest.php,2072,other,False,test_code,T_VARIABLE,3,A×B_array,41c397425f6172726179,9,True,False,False,,True,"Common,Latin,Other",False,True,,False,False,U+00D7 MULTIPLICATION SIGN
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetOperationsTest.php,2117,other,False,test_code,T_VARIABLE,3,A×B×C,41c39742c39743,5,True,False,False,,True,"Latin,Other",False,True,,False,False,U+00D7 MULTIPLICATION SIGN; U+00D7 MULTIPLICATION SIGN
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetOperationsTest.php,2125,other,False,test_code,T_VARIABLE,6,setA×B×C,73657441c39742c39743,8,True,False,False,,True,"Latin,Other",False,True,,False,False,U+00D7 MULTIPLICATION SIGN; U+00D7 MULTIPLICATION SIGN
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetOperationsTest.php,2126,other,False,test_code,T_VARIABLE,3,A×B×C_array,41c39742c397435f6172726179,11,True,False,False,,True,"Common,Latin,Other",False,True,,False,False,U+00D7 MULTIPLICATION SIGN; U+00D7 MULTIPLICATION SIGN
markrogoyski__math-php,markrogoyski__math-php/tests/SetTheory/SetOperationsTest.php,2215,other,False,test_code,T_VARIABLE,4,P⟮S⟯,50e29fae53e29faf,4,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/src/Arithmetic.php,23,other,False,production,T_VARIABLE,4,nᵗʰ,6ee1b597cab0,3,True,True,True,,True,"Latin,Other",False,True,,False,False,
markrogoyski__math-php,markrogoyski__math-php/src/Arithmetic.php,85,other,False,production,T_VARIABLE,3,∑1／bⁿ⟮x mod bⁿ⁺¹ − x mod bⁿ⟯,e2889131efbc8f62e281bfe29fae78c2a06d6f64c2a062e281bfe281bac2b9c2a0e28892c2a078c2a06d6f64c2a062e281bfe29faf,28,True,False,False,U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE,True,"Common,Latin,Other",False,True,,False,False,U+2211 N-ARY SUMMATION; U+FF0F FULLWIDTH SOLIDUS; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+207A SUPERSCRIPT PLUS SIGN; U+00B9 SUPERSCRIPT ONE; U+00A0 NO-BREAK SPACE; U+2212 MINUS SIGN; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/src/Arithmetic.php,127,other,False,production,T_VARIABLE,2,ε,ceb5,1,True,True,True,,True,Greek,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/src/NumberTheory/Integer.php,193,other,False,production,T_VARIABLE,4,λ,cebb,1,True,True,True,,True,Greek,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/src/NumberTheory/Integer.php,335,other,False,production,T_VARIABLE,7,√n,e2889a6e,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+221A SQUARE ROOT
markrogoyski__math-php,markrogoyski__math-php/src/NumberTheory/Integer.php,346,other,False,production,T_VARIABLE,2,mᵏ,6de1b58f,2,True,True,True,,True,"Latin,Other",False,True,,False,False,
markrogoyski__math-php,markrogoyski__math-php/src/Sequence/Basic.php,41,other,False,production,T_VARIABLE,2,a₁,61e28281,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2081 SUBSCRIPT ONE
markrogoyski__math-php,markrogoyski__math-php/src/Sequence/NonInteger.php,58,other,False,production,T_VARIABLE,7,∑,e28891,1,True,False,False,,True,Other,False,False,,False,False,U+2211 N-ARY SUMMATION
markrogoyski__math-php,markrogoyski__math-php/src/Sequence/Advanced.php,586,other,False,production,T_VARIABLE,2,√n,e2889a6e,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+221A SQUARE ROOT
markrogoyski__math-php,markrogoyski__math-php/src/Sequence/Advanced.php,590,other,False,production,T_VARIABLE,2,i²,69c2b2,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+00B2 SUPERSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/src/Algebra.php,63,other,False,production,T_VARIABLE,7,x₂,78e28282,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2082 SUBSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/src/Algebra.php,64,other,False,production,T_VARIABLE,7,x₁,78e28281,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2081 SUBSCRIPT ONE
markrogoyski__math-php,markrogoyski__math-php/src/Algebra.php,65,other,False,production,T_VARIABLE,4,y₂,79e28282,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2082 SUBSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/src/Algebra.php,66,other,False,production,T_VARIABLE,4,y₁,79e28281,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2081 SUBSCRIPT ONE
markrogoyski__math-php,markrogoyski__math-php/src/Algebra.php,260,other,False,production,T_VARIABLE,3,⟮b² − 4ac⟯,e29fae62c2b2c2a0e28892c2a0346163e29faf,10,True,False,False,U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE,True,"Common,Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+00B2 SUPERSCRIPT TWO; U+00A0 NO-BREAK SPACE; U+2212 MINUS SIGN; U+00A0 NO-BREAK SPACE; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/src/Algebra.php,270,other,False,production,T_VARIABLE,3,√⟮b² − 4ac⟯,e2889ae29fae62c2b2c2a0e28892c2a0346163e29faf,11,True,False,False,U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE,True,"Common,Latin,Other",False,True,,False,False,U+221A SQUARE ROOT; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+00B2 SUPERSCRIPT TWO; U+00A0 NO-BREAK SPACE; U+2212 MINUS SIGN; U+00A0 NO-BREAK SPACE; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/src/Algebra.php,381,other,False,production,T_VARIABLE,21,a₃,61e28283,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2083 SUBSCRIPT THREE
markrogoyski__math-php,markrogoyski__math-php/src/Algebra.php,381,other,False,production,T_VARIABLE,25,a₂,61e28282,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2082 SUBSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/src/Algebra.php,381,other,False,production,T_VARIABLE,16,a₁,61e28281,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2081 SUBSCRIPT ONE
markrogoyski__math-php,markrogoyski__math-php/src/Algebra.php,381,other,False,production,T_VARIABLE,13,a₀,61e28280,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2080 SUBSCRIPT ZERO
markrogoyski__math-php,markrogoyski__math-php/src/Algebra.php,401,other,False,production,T_VARIABLE,4,θ,ceb8,1,True,True,True,,True,Greek,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/src/Algebra.php,402,other,False,production,T_VARIABLE,4,２√−Q,efbc92e2889ae2889251,4,True,False,False,,True,"Common,Latin,Other",False,True,,False,False,U+FF12 FULLWIDTH DIGIT TWO; U+221A SQUARE ROOT; U+2212 MINUS SIGN
markrogoyski__math-php,markrogoyski__math-php/src/Algebra.php,403,other,False,production,T_VARIABLE,3,π,cf80,1,True,True,True,,True,Greek,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/src/Algebra.php,405,other,False,production,T_VARIABLE,13,z₁,7ae28281,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2081 SUBSCRIPT ONE
markrogoyski__math-php,markrogoyski__math-php/src/Algebra.php,406,other,False,production,T_VARIABLE,6,z₂,7ae28282,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2082 SUBSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/src/Algebra.php,407,other,False,production,T_VARIABLE,8,z₃,7ae28283,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2083 SUBSCRIPT THREE
markrogoyski__math-php,markrogoyski__math-php/src/Algebra.php,458,other,False,production,T_VARIABLE,9,a₄,61e28284,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2084 SUBSCRIPT FOUR
markrogoyski__math-php,markrogoyski__math-php/src/Algebra.php,484,other,False,production,T_VARIABLE,7,z₊,7ae2828a,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+208A SUBSCRIPT PLUS SIGN
markrogoyski__math-php,markrogoyski__math-php/src/Algebra.php,485,other,False,production,T_VARIABLE,7,z₋,7ae2828b,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+208B SUBSCRIPT MINUS
markrogoyski__math-php,markrogoyski__math-php/src/Algebra.php,490,other,False,production,T_VARIABLE,2,Cz₊,437ae2828a,3,True,False,False,,True,"Latin,Other",False,True,,False,False,U+208A SUBSCRIPT PLUS SIGN
markrogoyski__math-php,markrogoyski__math-php/src/Algebra.php,491,other,False,production,T_VARIABLE,2,Cz₋,437ae2828b,3,True,False,False,,True,"Latin,Other",False,True,,False,False,U+208B SUBSCRIPT MINUS
markrogoyski__math-php,markrogoyski__math-php/src/Algebra.php,497,other,False,production,T_VARIABLE,2,z₄,7ae28284,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2084 SUBSCRIPT FOUR
markrogoyski__math-php,markrogoyski__math-php/src/Expression/Polynomial.php,181,other,False,production,T_VARIABLE,2,x₀,78e28280,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2080 SUBSCRIPT ZERO
markrogoyski__math-php,markrogoyski__math-php/src/Expression/Piecewise.php,101,other,False,production,T_VARIABLE,3,x₀,78e28280,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2080 SUBSCRIPT ZERO
markrogoyski__math-php,markrogoyski__math-php/src/Functions/Special.php,56,function_decl,False,production,T_STRING,1,Γ,ce93,1,True,True,True,,True,Greek,False,False,,True,True,
markrogoyski__math-php,markrogoyski__math-php/src/Functions/Special.php,122,other,False,production,T_VARIABLE,8,π,cf80,1,True,True,True,,True,Greek,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/src/Functions/Special.php,131,other,False,production,T_VARIABLE,2,Γ⟮1−z⟯,ce93e29fae31e288927ae29faf,6,True,False,False,,True,"Common,Greek,Latin,Other",True,True,,True,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+2212 MINUS SIGN; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/src/Functions/Special.php,139,other,False,production,T_VARIABLE,3,A⟮z⟯,41e29fae7ae29faf,4,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/src/Functions/Special.php,145,other,False,production,T_VARIABLE,4,√2π,e2889a32cf80,3,True,False,False,,True,"Common,Greek,Other",False,True,,False,False,U+221A SQUARE ROOT
markrogoyski__math-php,markrogoyski__math-php/src/Functions/Special.php,146,other,False,production,T_VARIABLE,2,⟮z＋g＋½⟯ᶻ⁺½,e29fae7aefbc8b67efbc8bc2bde29fafe1b6bbe281bac2bd,10,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+FF0B FULLWIDTH PLUS SIGN; U+FF0B FULLWIDTH PLUS SIGN; U+00BD VULGAR FRACTION ONE HALF; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+207A SUPERSCRIPT PLUS SIGN; U+00BD VULGAR FRACTION ONE HALF
markrogoyski__math-php,markrogoyski__math-php/src/Functions/Special.php,147,other,False,production,T_VARIABLE,2,ℯ＾−⟮z＋g＋½⟯,e284afefbcbee28892e29fae7aefbc8b67efbc8bc2bde29faf,10,True,False,False,,True,"Latin,Other",False,True,,False,False,U+FF3E FULLWIDTH CIRCUMFLEX ACCENT; U+2212 MINUS SIGN; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+FF0B FULLWIDTH PLUS SIGN; U+FF0B FULLWIDTH PLUS SIGN; U+00BD VULGAR FRACTION ONE HALF; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/src/Functions/Special.php,196,other,False,production,T_VARIABLE,2,ℯ⁻ⁿ,e284afe281bbe281bf,3,True,False,False,,True,Other,False,False,,False,False,U+207B SUPERSCRIPT MINUS
markrogoyski__math-php,markrogoyski__math-php/src/Functions/Special.php,197,other,False,production,T_VARIABLE,2,√1／n,e2889a31efbc8f6e,4,True,False,False,,True,"Common,Latin,Other",False,True,,False,False,U+221A SQUARE ROOT; U+FF0F FULLWIDTH SOLIDUS
markrogoyski__math-php,markrogoyski__math-php/src/Functions/Special.php,198,other,False,production,T_VARIABLE,2,⟮n＋1／⟮12n−1／10n⟯⟯ⁿ,e29fae6eefbc8b31efbc8fe29fae31326ee2889231efbc8f31306ee29fafe29fafe281bf,18,True,False,False,,True,"Common,Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+FF0B FULLWIDTH PLUS SIGN; U+FF0F FULLWIDTH SOLIDUS; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+2212 MINUS SIGN; U+FF0F FULLWIDTH SOLIDUS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/src/Functions/Special.php,287,other,False,production,T_VARIABLE,11,n²,6ec2b2,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+00B2 SUPERSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/src/Functions/Special.php,461,other,False,production,T_VARIABLE,4,sin⟮πy⟯,73696ee29faecf8079e29faf,7,True,False,False,,True,"Greek,Latin,Other",True,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/src/Functions/Special.php,514,static_member,False,production,T_STRING,14,Γ,ce93,1,True,True,True,,True,Greek,False,False,,True,False,
markrogoyski__math-php,markrogoyski__math-php/src/Functions/Special.php,550,function_decl,False,production,T_STRING,1,β,ceb2,1,True,True,True,,True,Greek,False,False,,False,True,
markrogoyski__math-php,markrogoyski__math-php/src/Functions/Special.php,613,other,False,production,T_VARIABLE,2,Γ⟮x⟯,ce93e29fae78e29faf,4,True,False,False,,True,"Greek,Latin,Other",True,True,,True,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/src/Functions/Special.php,614,other,False,production,T_VARIABLE,2,Γ⟮y⟯,ce93e29fae79e29faf,4,True,False,False,,True,"Greek,Latin,Other",True,True,,True,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
